train_loss,val_loss,MSE,R2,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.64986896276474,0.5797505974769592,768.564697265625,-3.6680648682385146,1729704084,checkpoint_000023,True,False,24,9d170_00660,2024-10-23_19-21-24,42.771193742752075,1161.1705601215363,2370971,node108,10.5.3.178,1161.1705601215363,24
0.6664359751343727,0.5638155937194824,724.9226684570312,-3.4739517187490736,1729704126,checkpoint_000024,True,False,25,9d170_00660,2024-10-23_19-22-06,42.54717254638672,1203.717732667923,2370971,node108,10.5.3.178,1203.717732667923,25
0.651982556283474,0.5921040773391724,788.8710327148438,-3.6866686842886742,1729704168,checkpoint_000025,True,False,26,9d170_00660,2024-10-23_19-22-48,41.6568124294281,1245.374545097351,2370971,node108,10.5.3.178,1245.374545097351,26
0.6728832828998565,0.5612040758132935,721.6953125,-3.4421833538952415,1729704211,checkpoint_000026,True,False,27,9d170_00660,2024-10-23_19-23-31,42.8803608417511,1288.2549059391022,2370971,node108,10.5.3.178,1288.2549059391022,27
0.6820758885145187,0.5639455914497375,690.8785400390625,-3.4089699549549346,1729704253,checkpoint_000027,True,False,28,9d170_00660,2024-10-23_19-24-13,42.352684020996094,1330.6075899600983,2370971,node108,10.5.3.178,1330.6075899600983,28
0.689543705880642,0.5545355677604675,659.7630004882812,-3.2055765143841777,1729704294,checkpoint_000028,True,False,29,9d170_00660,2024-10-23_19-24-54,40.84983944892883,1371.457429409027,2370971,node108,10.5.3.178,1371.457429409027,29
0.6848593041300773,0.5323397517204285,645.197265625,-3.0527921679039314,1729704336,checkpoint_000029,True,False,30,9d170_00660,2024-10-23_19-25-36,42.08337354660034,1413.5408029556274,2370971,node108,10.5.3.178,1413.5408029556274,30
0.6738986892998219,0.5565131902694702,645.6068725585938,-2.945841464461574,1729704379,checkpoint_000030,True,False,31,9d170_00660,2024-10-23_19-26-19,42.583818674087524,1456.124621629715,2370971,node108,10.5.3.178,1456.124621629715,31
0.6795033919811249,0.5710943341255188,700.9290771484375,-3.3448318447430614,1729704419,checkpoint_000031,True,False,32,9d170_00660,2024-10-23_19-27-00,40.483054876327515,1496.6076765060425,2370971,node108,10.5.3.178,1496.6076765060425,32
0.6878016665577888,0.5415022969245911,660.4409790039062,-3.004317684441693,1729704462,checkpoint_000032,True,False,33,9d170_00660,2024-10-23_19-27-42,41.988394260406494,1538.596070766449,2370971,node108,10.5.3.178,1538.596070766449,33
0.6712281003594398,0.5278743505477905,616.029296875,-2.961826644670138,1729704503,checkpoint_000033,True,False,34,9d170_00660,2024-10-23_19-28-23,41.37326097488403,1579.969331741333,2370971,node108,10.5.3.178,1579.969331741333,34
0.6543912136554718,0.5469378232955933,610.589111328125,-2.8793376901571057,1729704542,checkpoint_000034,True,False,35,9d170_00660,2024-10-23_19-29-02,39.268627405166626,1619.2379591464996,2370971,node108,10.5.3.178,1619.2379591464996,35
0.6506503830850124,0.534835159778595,622.7459716796875,-3.0037184985113945,1729704582,checkpoint_000035,True,False,36,9d170_00660,2024-10-23_19-29-42,40.1051971912384,1659.343156337738,2370971,node108,10.5.3.178,1659.343156337738,36
0.6281612642109394,0.5594406723976135,649.1638793945312,-3.1022093838211315,1729704624,checkpoint_000036,True,False,37,9d170_00660,2024-10-23_19-30-24,41.21911144256592,1700.562267780304,2370971,node108,10.5.3.178,1700.562267780304,37
0.6564397348463535,0.5285846590995789,612.345703125,-2.997401694574349,1729704666,checkpoint_000037,True,False,38,9d170_00660,2024-10-23_19-31-06,41.978179693222046,1742.540447473526,2370971,node108,10.5.3.178,1742.540447473526,38
0.6505167390406131,0.5253753066062927,585.627197265625,-2.8010760334734064,1729704708,checkpoint_000038,True,False,39,9d170_00660,2024-10-23_19-31-48,42.516615867614746,1785.0570633411407,2370971,node108,10.5.3.178,1785.0570633411407,39
0.650813642591238,0.5118600130081177,571.99658203125,-2.697768075143616,1729704749,checkpoint_000039,True,False,40,9d170_00660,2024-10-23_19-32-29,41.18202447891235,1826.239087820053,2370971,node108,10.5.3.178,1826.239087820053,40
0.653050958365202,0.5126336812973022,551.7958374023438,-2.5393227499368516,1729704790,checkpoint_000040,True,False,41,9d170_00660,2024-10-23_19-33-10,40.7887601852417,1867.0278480052948,2370971,node108,10.5.3.178,1867.0278480052948,41
0.642615752518177,0.5317026972770691,593.4929809570312,-2.968530925579844,1729704831,checkpoint_000041,True,False,42,9d170_00660,2024-10-23_19-33-51,40.47091770172119,1907.498765707016,2370971,node108,10.5.3.178,1907.498765707016,42
0.6401508557796478,0.5153329968452454,530.4451904296875,-2.4376752937681547,1729704871,checkpoint_000042,True,False,43,9d170_00660,2024-10-23_19-34-31,40.017873764038086,1947.516639471054,2370971,node108,10.5.3.178,1947.516639471054,43
0.6493447250127793,0.49790313839912415,526.09326171875,-2.42927946376384,1729704912,checkpoint_000043,True,False,44,9d170_00660,2024-10-23_19-35-12,41.562384843826294,1989.0790243148804,2370971,node108,10.5.3.178,1989.0790243148804,44
0.6309703762829304,0.5266168117523193,556.8115844726562,-2.633906102787025,1729704954,checkpoint_000044,True,False,45,9d170_00660,2024-10-23_19-35-54,42.09641885757446,2031.1754431724548,2370971,node108,10.5.3.178,2031.1754431724548,45
0.6383504185080529,0.5055733323097229,528.93310546875,-2.6982076817941443,1729704996,checkpoint_000045,True,False,46,9d170_00660,2024-10-23_19-36-36,41.467278242111206,2072.642721414566,2370971,node108,10.5.3.178,2072.642721414566,46
0.6313354159891605,0.5127173066139221,529.0233154296875,-2.437695768122426,1729705036,checkpoint_000046,True,False,47,9d170_00660,2024-10-23_19-37-16,40.23820161819458,2112.8809230327606,2370971,node108,10.5.3.178,2112.8809230327606,47
0.6375826971232891,0.4945802390575409,504.98681640625,-2.3725767741642487,1729705078,checkpoint_000047,True,False,48,9d170_00660,2024-10-23_19-37-58,42.06202578544617,2154.942948818207,2370971,node108,10.5.3.178,2154.942948818207,48
0.6407838736474514,0.49112221598625183,495.7420654296875,-2.398884621481647,1729705120,checkpoint_000048,True,False,49,9d170_00660,2024-10-23_19-38-40,42.0132098197937,2196.9561586380005,2370971,node108,10.5.3.178,2196.9561586380005,49
0.6337522307038307,0.4882896840572357,477.7120666503906,-2.1795567703351395,1729705161,checkpoint_000049,True,False,50,9d170_00660,2024-10-23_19-39-21,40.63318467140198,2237.5893433094025,2370971,node108,10.5.3.178,2237.5893433094025,50
0.6414649495482445,0.49084097146987915,487.9554443359375,-2.4069641813433726,1729705201,checkpoint_000050,True,False,51,9d170_00660,2024-10-23_19-40-01,40.409961223602295,2277.9993045330048,2370971,node108,10.5.3.178,2277.9993045330048,51
0.6263455660641193,0.48936203122138977,478.9534606933594,-2.2293136832051386,1729705243,checkpoint_000051,True,False,52,9d170_00660,2024-10-23_19-40-43,41.25629162788391,2319.2555961608887,2370971,node108,10.5.3.178,2319.2555961608887,52
0.613395631313324,0.4990091919898987,497.6292419433594,-2.2713149180884757,1729705281,checkpoint_000052,True,False,53,9d170_00660,2024-10-23_19-41-21,38.62336039543152,2357.87895655632,2370971,node108,10.5.3.178,2357.87895655632,53
0.6188039672374726,0.4864145815372467,474.5646057128906,-2.1753361621235685,1729705322,checkpoint_000053,True,False,54,9d170_00660,2024-10-23_19-42-02,40.90484404563904,2398.7838006019592,2370971,node108,10.5.3.178,2398.7838006019592,54
0.6165540193021297,0.48235639929771423,473.90234375,-2.204070578022257,1729705363,checkpoint_000054,True,False,55,9d170_00660,2024-10-23_19-42-43,40.606672525405884,2439.390473127365,2370971,node108,10.5.3.178,2439.390473127365,55
0.6195740742981434,0.4750783145427704,451.8397216796875,-2.00946374530705,1729705404,checkpoint_000055,True,False,56,9d170_00660,2024-10-23_19-43-24,41.31718707084656,2480.7076601982117,2370971,node108,10.5.3.178,2480.7076601982117,56
0.6233556234836578,0.47870609164237976,470.7166442871094,-2.15634557575239,1729705445,checkpoint_000056,True,False,57,9d170_00660,2024-10-23_19-44-05,40.82890748977661,2521.5365676879883,2370971,node108,10.5.3.178,2521.5365676879883,57
0.6031091465055942,0.48229676485061646,457.638427734375,-2.1543777931155867,1729705486,checkpoint_000057,True,False,58,9d170_00660,2024-10-23_19-44-46,40.963364601135254,2562.4999322891235,2370971,node108,10.5.3.178,2562.4999322891235,58
0.6208906003832817,0.4870242178440094,496.500732421875,-2.330892634469613,1729705527,checkpoint_000058,True,False,59,9d170_00660,2024-10-23_19-45-27,40.736833572387695,2603.2367658615112,2370971,node108,10.5.3.178,2603.2367658615112,59
0.6240480458736419,0.47618988156318665,452.1800231933594,-2.2226412182123823,1729705568,checkpoint_000059,True,False,60,9d170_00660,2024-10-23_19-46-08,41.100245237350464,2644.3370110988617,2370971,node108,10.5.3.178,2644.3370110988617,60
