Day,NL10636,NL10639,NL10641,NL10643,Average_no2
2013-01-01,20.69125,19.892916666666668,16.9725,,19.185555555555556
2013-01-02,34.83166666666667,35.270833333333336,36.062083333333334,,35.388194444444444
2013-01-03,35.425000000000004,38.09083333333333,34.0304347826087,,35.848756038647345
2013-01-04,36.86208333333334,33.628750000000004,32.17041666666667,21.64888888888889,31.077534722222225
2013-01-05,31.310833333333335,29.22583333333333,31.52416666666667,23.875,28.983958333333334
2013-01-06,32.135416666666664,30.888333333333335,32.856249999999996,26.559583333333336,30.609895833333333
2013-01-07,40.52458333333333,37.84458333333333,47.609166666666674,32.346250000000005,39.58114583333334
2013-01-08,38.78125,36.265,48.154347826086955,32.569583333333334,38.94254528985507
2013-01-09,44.681666666666665,42.13833333333333,52.007083333333334,38.168749999999996,44.24895833333333
2013-01-10,50.08083333333334,45.83958333333334,43.35666666666666,37.43541666666666,44.178125
2013-01-11,54.595,58.035,65.155,42.14541666666667,54.98260416666667
2013-01-12,42.5925,50.836666666666666,33.57476190476191,40.282916666666665,41.82171130952381
2013-01-13,20.530833333333334,25.95958333333333,16.090416666666666,21.92125,21.125520833333333
2013-01-14,43.69958333333333,44.5025,42.826249999999995,38.28916666666667,42.32937499999999
2013-01-15,38.36541666666667,43.336666666666666,30.437083333333334,39.48875,37.906979166666666
2013-01-16,43.94291666666667,59.10333333333334,49.942083333333336,45.975,49.740833333333335
2013-01-17,39.79625,47.50666666666667,42.39541666666667,41.303333333333335,42.75041666666667
2013-01-18,36.31583333333334,46.90291666666667,26.968333333333334,32.15,35.584270833333335
2013-01-19,12.301666666666668,17.092916666666667,9.85875,13.678333333333333,13.232916666666668
2013-01-20,14.831249999999999,18.388333333333332,11.085833333333333,15.7025,15.001979166666667
2013-01-21,38.33875,44.26083333333333,28.930833333333336,37.30083333333334,37.2078125
2013-01-22,41.969166666666666,49.12166666666667,33.47,41.461666666666666,41.505625
2013-01-23,44.01541666666666,50.56458333333333,35.449999999999996,43.49166666666667,43.38041666666666
2013-01-24,37.37416666666667,47.749583333333334,41.514583333333334,40.956250000000004,41.89864583333333
2013-01-25,58.204583333333325,62.54958333333334,60.42666666666667,51.0,58.045208333333335
2013-01-26,37.8275,40.509166666666665,42.67250000000001,34.541666666666664,38.887708333333336
2013-01-27,25.408749999999998,26.088333333333335,31.711250000000003,21.373333333333335,26.14541666666667
2013-01-28,32.47708333333333,39.391666666666666,55.229166666666664,28.777083333333334,38.96875
2013-01-29,21.443749999999998,23.763333333333335,32.61347826086956,21.74208333333333,24.890661231884057
2013-01-30,25.794347826086955,20.046,26.814166666666665,19.091666666666665,22.936545289855072
2013-01-31,29.765,26.41208333333333,27.322083333333335,22.000833333333333,26.375
2013-02-01,30.97153846153846,47.9025,61.40958333333333,33.62791666666667,43.47788461538462
2013-02-02,,24.07875,31.61708333333333,13.612083333333333,23.102638888888887
2013-02-03,,24.276666666666667,20.891666666666666,20.947083333333335,22.038472222222225
2013-02-04,32.43363636363636,27.822083333333335,26.610476190476188,24.42571428571428,27.82297754329004
2013-02-05,38.633043478260866,33.37625,60.103333333333325,26.84583333333333,39.73961503623188
2013-02-06,25.915833333333335,35.964999999999996,61.11133333333333,24.6975,36.92241666666666
2013-02-07,33.86375,42.64208333333333,55.8425,28.882499999999997,40.30770833333333
2013-02-08,26.506249999999998,34.788333333333334,62.73136363636363,24.990000000000002,37.253986742424246
2013-02-09,45.55375,52.06666666666666,42.8225,37.344166666666666,44.44677083333333
2013-02-10,25.255416666666665,25.758333333333336,20.90478260869565,21.74791666666667,23.41661231884058
2013-02-11,26.056250000000002,31.447916666666668,20.365882352941174,23.274285714285714,25.28608368347339
