Day,NL10636,NL10639,NL10641,NL10643,Average_o3
2011-01-01,,26.195652173913043,27.017416666666666,,26.606534420289854
2011-01-02,,36.97208333333334,30.840125,,33.906104166666665
2011-01-03,,13.42,11.168375,,12.2941875
2011-01-04,,11.667916666666665,8.536708333333333,,10.1023125
2011-01-05,,20.120833333333334,20.430791666666668,,20.2758125
2011-01-06,,8.349166666666667,6.023083333333333,,7.1861250000000005
2011-01-07,,5.685,6.792291666666666,,6.238645833333333
2011-01-08,,31.515416666666667,32.8325,,32.17395833333333
2011-01-09,,27.04041666666667,20.728375,,23.884395833333336
2011-01-10,,5.97625,7.5680000000000005,,6.772125000000001
2011-01-11,,19.752083333333335,21.968458333333334,,20.860270833333335
2011-01-12,,16.4475,13.566166666666666,,15.006833333333333
2011-01-13,,12.436666666666667,12.438583333333334,,12.437625
2011-01-14,,32.08416666666667,35.444583333333334,,33.764375
2011-01-15,,39.91708333333333,39.32666666666667,,39.621875
2011-01-16,,35.60583333333333,29.113333333333333,,32.35958333333333
2011-01-17,,10.671666666666667,9.746208333333334,,10.208937500000001
2011-01-18,,16.758333333333333,12.602083333333333,,14.680208333333333
2011-01-19,,26.097916666666666,22.172291666666666,,24.135104166666665
2011-01-20,,39.41166666666667,33.77404166666667,,36.59285416666667
2011-01-21,,9.389583333333334,8.516333333333334,,8.952958333333335
2011-01-22,,45.01625000000001,46.32058333333333,,45.66841666666667
2011-01-23,,52.90708333333333,42.87983333333333,,47.89345833333333
2011-01-24,,42.979166666666664,28.045875,,35.51252083333333
2011-01-25,,31.79375,30.168625000000002,,30.9811875
2011-01-26,,21.235882352941175,24.013625,,22.62475367647059
2011-01-27,,31.26125,39.368,,35.314625
2011-01-28,,16.219583333333333,29.096791666666665,,22.658187499999997
2011-01-29,,11.185416666666667,17.500875,,14.343145833333335
2011-01-30,,36.84708333333334,43.00591666666667,,39.926500000000004
2011-01-31,,35.17809523809524,43.63433333333333,,39.406214285714285
2011-02-01,,2.5825,2.9806363636363638,,2.781568181818182
2011-02-02,,3.7104166666666667,10.5964,,7.153408333333333
2011-02-03,,12.1075,15.213166666666666,,13.660333333333334
2011-02-04,,50.64666666666667,54.189,,52.417833333333334
2011-02-05,,68.9575,67.54029166666668,,68.24889583333334
2011-02-06,,68.76,67.30579166666666,,68.03289583333333
2011-02-07,,48.82958333333334,47.48654166666666,,48.1580625
2011-02-08,,23.6675,22.273750000000003,,22.970625000000002
2011-02-09,,2.8433333333333337,4.495958333333333,,3.6696458333333335
2011-02-10,,2.34875,4.83575,,3.59225
2011-02-11,,15.728333333333333,16.805791666666668,,16.2670625
2011-02-12,,24.80458333333333,29.797250000000002,,27.300916666666666
2011-02-13,,30.286666666666665,27.099708333333336,,28.6931875
2011-02-14,,9.063333333333334,11.452208333333333,,10.257770833333334
2011-02-15,,15.325000000000001,25.629499999999997,,20.477249999999998
2011-02-16,,17.872083333333332,22.972333333333335,,20.422208333333334
2011-02-17,,13.95125,15.330374999999998,,14.6408125
2011-02-18,,14.520416666666668,24.932625,11.607692307692307,17.020244658119662
2011-02-19,,9.94125,16.192458333333335,14.907916666666667,13.680541666666668
2011-02-20,,38.83958333333333,42.809666666666665,44.54304347826087,42.06409782608696
2011-02-21,,29.874166666666667,45.29770833333333,39.029999999999994,38.06729166666667
2011-02-22,,16.9,26.28821739130435,25.373846153846156,22.854021181716835
2011-02-23,,13.487499999999999,14.565458333333334,19.164347826086956,15.739102053140096
2011-02-24,,7.775833333333334,10.060541666666667,8.350909090909092,8.729094696969698
2011-02-25,,2.0779166666666664,3.503833333333333,6.662173913043477,4.081307971014493
2011-02-26,,27.8025,29.289208333333335,36.22541666666667,31.105708333333336
2011-02-27,,61.98374999999999,56.82629166666666,69.22,62.67668055555555
2011-02-28,,14.677083333333334,20.169333333333334,17.791304347826088,17.54590700483092
2011-03-01,,26.4225,36.380291666666665,30.152916666666666,30.98523611111111
2011-03-02,,31.060833333333335,39.306625000000004,37.60478260869565,35.99074698067633
2011-03-03,,26.700833333333332,30.547916666666666,30.748695652173915,29.332481884057973
