Day,NL10636,NL10639,NL10641,NL10643,Average_o3
2014-01-01,,48.76166666666666,46.45739130434782,51.843333333333334,49.02079710144927
2014-01-02,,36.592083333333335,35.94583333333333,44.21333333333333,38.91708333333333
2014-01-03,,47.20875,45.541666666666664,55.053333333333335,49.26791666666667
2014-01-04,,42.50791666666667,40.625416666666666,46.94208333333333,43.35847222222222
2014-01-05,,44.39958333333333,39.56791666666667,50.32125,44.76291666666666
2014-01-06,,38.64541666666667,35.88291666666667,45.355,39.96111111111111
2014-01-07,,41.875416666666666,42.13333333333333,51.111250000000005,45.04
2014-01-08,,25.43958333333333,23.4675,30.2075,26.371527777777775
2014-01-09,,36.324999999999996,35.64958333333333,41.223333333333336,37.732638888888886
2014-01-10,,24.959999999999997,26.08125,29.755416666666665,26.932222222222222
2014-01-11,,31.174166666666665,31.741666666666664,34.97208333333334,32.629305555555554
2014-01-12,,15.089583333333332,19.101666666666667,20.45375,18.215
2014-01-13,,20.29791666666667,17.505,25.1675,20.99013888888889
2014-01-14,,8.407916666666667,13.868333333333332,13.530000000000001,11.935416666666667
2014-01-15,,15.785416666666668,18.3075,21.943749999999998,18.67888888888889
2014-01-16,,20.67875,23.074583333333333,27.8,23.85111111111111
2014-01-17,,28.797916666666666,26.739583333333332,40.018750000000004,31.852083333333336
2014-01-18,,18.68375,22.820416666666663,25.227083333333336,22.243750000000002
2014-01-19,,8.877916666666666,11.089583333333332,12.863750000000001,10.94375
2014-01-20,,1.5175,1.7820833333333335,3.7670833333333333,2.3555555555555556
2014-01-21,,2.3833333333333333,0.6695833333333333,4.487916666666666,2.513611111111111
2014-01-22,,18.249583333333334,19.730416666666667,24.35875,20.779583333333335
2014-01-23,,9.872916666666667,8.286428571428571,18.683636363636364,12.280993867243867
2014-01-24,,18.65041666666667,,23.319166666666664,20.984791666666666
2014-01-25,,21.80458333333333,,25.3575,23.581041666666664
2014-01-26,,53.98708333333334,,71.61,62.798541666666665
2014-01-27,,34.51208333333333,21.645,,28.078541666666666
2014-01-28,,42.058749999999996,42.43666666666667,43.876666666666665,42.79069444444445
2014-01-29,,20.155416666666667,21.802083333333332,19.5925,20.516666666666666
2014-01-30,,6.727916666666666,5.394444444444445,5.06375,5.728703703703704
2014-01-31,,8.90625,10.6075,12.225624999999999,10.579791666666667
2014-02-01,,43.973749999999995,44.535833333333336,49.47695652173913,45.99551328502415
2014-02-02,,35.4125,31.965416666666666,40.44958333333333,35.942499999999995
2014-02-03,,14.197083333333333,24.999583333333334,14.19,17.795555555555556
2014-02-04,,24.869583333333335,28.167916666666667,17.29,23.4425
2014-02-05,,39.905833333333334,45.715833333333336,54.447,46.68955555555556
2014-02-06,,45.29833333333334,50.13315789473684,50.48500000000001,48.63883040935673
2014-02-07,,35.53041666666667,40.3775,39.34166666666667,38.41652777777778
2014-02-08,,48.793749999999996,48.251666666666665,51.86666666666667,49.63736111111111
2014-02-09,,64.58958333333334,66.2775,65.59583333333333,65.4876388888889
2014-02-10,,21.170416666666664,28.857083333333332,27.40416666666667,25.810555555555556
2014-02-11,,32.95125,30.480833333333333,39.196666666666665,34.209583333333335
2014-02-12,,38.403749999999995,36.81041666666667,43.42250000000001,39.54555555555556
2014-02-13,,38.70708333333334,33.65541666666667,46.465,39.609166666666674
2014-02-14,,33.47541666666667,34.293749999999996,36.78791666666667,34.852361111111115
2014-02-15,,64.35666666666667,66.32000000000001,65.18958333333333,65.28875000000001
2014-02-16,,40.67041666666667,39.98625,45.635416666666664,42.097361111111105
2014-02-17,,14.274166666666666,16.510416666666668,18.773333333333333,16.519305555555558
2014-02-18,,9.876666666666667,13.508333333333333,9.38125,10.922083333333333
2014-02-19,,13.894583333333332,14.575833333333334,15.133333333333333,14.534583333333332
2014-02-20,,19.30666666666667,18.600416666666664,23.598333333333333,20.501805555555553
2014-02-21,,47.56125,45.419999999999995,53.423750000000005,48.80166666666667
2014-02-22,,37.4075,39.50541666666667,43.189166666666665,40.03402777777777
2014-02-23,,42.848749999999995,38.837916666666665,46.009166666666665,42.56527777777777
2014-02-24,,27.427916666666665,32.77458333333333,32.339999999999996,30.847499999999997
2014-02-25,,35.75333333333334,40.94541666666667,42.96083333333333,39.88652777777778
2014-02-26,,23.5625,19.313750000000002,31.65625,24.844166666666666
2014-02-27,,18.179166666666667,18.63416666666667,23.170416666666668,19.994583333333335
2014-02-28,,19.455416666666668,28.017916666666665,24.50916666666667,23.99416666666667
2014-03-01,,26.4575,32.65625,32.507083333333334,30.540277777777778
2014-03-02,,47.91375,48.02791666666667,51.177083333333336,49.03958333333333
2014-03-03,,29.021666666666665,36.42625,34.83708333333333,33.428333333333335
2014-03-04,,15.415,18.957916666666666,21.279999999999998,18.550972222222224
2014-03-05,,16.024166666666666,12.372916666666667,17.452916666666667,15.283333333333333
2014-03-06,,7.085833333333333,6.915833333333333,9.190416666666666,7.730694444444443
2014-03-07,,20.936666666666667,19.729583333333334,25.02541666666667,21.897222222222226
2014-03-08,,25.299166666666665,31.237083333333334,27.20875,27.914999999999996
2014-03-09,,39.07416666666666,47.11291666666667,46.91458333333333,44.36722222222222
2014-03-10,,34.78208333333333,37.16583333333333,38.50541666666667,36.81777777777777
2014-03-11,,43.85125,41.57875,42.32875,42.58625
2014-03-12,,18.499166666666667,19.161666666666665,23.061666666666667,20.24083333333333
2014-03-13,,24.980416666666667,20.125416666666666,25.637083333333333,23.580972222222226
2014-03-14,,24.615,27.384583333333335,28.385,26.794861111111114
2014-03-15,,59.04708333333334,57.656666666666666,58.90833333333333,58.53736111111112
2014-03-16,,50.86875,51.29958333333334,49.282916666666665,50.48375000000001
2014-03-17,,34.26208333333333,35.940416666666664,39.907916666666665,36.70347222222222
2014-03-18,,31.312916666666666,32.73708333333334,32.33708333333333,32.129027777777786
2014-03-19,,47.689166666666665,49.590833333333336,51.77291666666667,49.68430555555556
2014-03-20,,40.23875,39.23791666666667,47.87916666666666,42.45194444444444
2014-03-21,,46.306666666666665,45.004999999999995,53.44958333333333,48.25375
2014-03-22,,47.66833333333333,48.60791666666666,53.18833333333333,49.82152777777778
2014-03-23,,48.145833333333336,38.12,54.263749999999995,46.84319444444444
2014-03-24,,42.095,35.739999999999995,49.43125,42.422083333333326
2014-03-25,,34.05916666666666,44.34833333333333,40.44625,39.617916666666666
2014-03-26,,40.63625,28.21260869565217,46.21875,38.35586956521739
2014-03-27,,46.173750000000005,50.565416666666664,47.64875,48.12930555555556
2014-03-28,,48.31791666666666,51.83083333333334,51.632083333333334,50.59361111111111
2014-03-29,,41.033750000000005,48.63791666666666,49.126666666666665,46.266111111111115
2014-03-30,,39.51583333333333,42.831250000000004,50.517500000000005,44.28819444444445
2014-03-31,,55.175000000000004,57.9125,64.11083333333333,59.066111111111105
2014-04-01,,31.875833333333333,25.33666666666667,33.84458333333333,30.35236111111111
2014-04-02,,39.765,25.93625,40.77833333333333,35.49319444444444
2014-04-03,,31.86,25.277083333333334,37.36958333333333,31.50222222222222
2014-04-04,,10.18764705882353,10.941249999999998,13.5475,11.558799019607841
2014-04-05,,23.0775,22.89708333333333,28.77291666666667,24.915833333333335
2014-04-06,,21.700416666666666,22.957083333333333,27.422083333333333,24.026527777777776
2014-04-07,,23.834166666666665,21.730416666666667,28.954583333333332,24.83972222222222
2014-04-08,,52.65208333333333,54.3475,59.205,55.40152777777778
2014-04-09,,46.55166666666667,47.79958333333334,48.890833333333326,47.74736111111111
2014-04-10,,30.015833333333333,22.519583333333333,28.937083333333334,27.1575
2014-04-11,,56.009166666666665,36.31166666666667,56.30916666666667,49.54333333333333
2014-04-12,,50.69,39.041666666666664,56.00208333333333,48.57791666666666
2014-04-13,,58.26708333333334,51.89458333333334,58.041666666666664,56.067777777777785
2014-04-14,,68.88250000000001,61.30833333333334,70.35291666666667,66.84791666666666
2014-04-15,,66.23833333333333,52.055416666666666,73.62958333333333,63.97444444444444
2014-04-16,,35.672916666666666,43.42,45.56583333333333,41.55291666666667
2014-04-17,,39.30166666666667,35.99791666666667,44.913333333333334,40.070972222222224
2014-04-18,,67.95125,53.55458333333333,73.42875,64.97819444444444
2014-04-19,,69.58749999999999,65.83208333333333,71.36625,68.9286111111111
2014-04-20,,77.925,73.53041666666667,77.79333333333334,76.41625
2014-04-21,,61.32041666666667,52.28333333333333,62.79916666666667,58.80097222222222
2014-04-22,,41.97541666666667,38.99666666666666,50.106249999999996,43.69277777777777
2014-04-23,,33.607499999999995,32.475,40.98791666666667,35.69013888888889
2014-04-24,,41.88125,43.98833333333334,43.38916666666666,43.08625
2014-04-25,,50.364583333333336,52.42285714285715,58.90166666666667,53.896369047619054
2014-04-26,,59.80791666666667,56.447272727272725,65.15708333333333,60.470757575757574
2014-04-27,,44.7175,42.6,49.62375,45.647083333333335
2014-04-28,,38.51,38.21333333333333,39.6875,38.80361111111111
2014-04-29,,43.20416666666666,24.93166666666667,46.854166666666664,38.32999999999999
2014-04-30,,45.75666666666667,39.8325,47.76272727272727,44.45063131313131
2014-05-01,,60.602916666666665,56.68,64.88916666666667,60.72402777777777
2014-05-02,,65.58624999999999,68.08666666666666,65.61416666666666,66.42902777777778
2014-05-03,,71.28375,66.73708333333333,72.49541666666667,70.17208333333333
2014-05-04,,58.717083333333335,56.250416666666666,61.48333333333333,58.81694444444444
2014-05-05,,49.82833333333334,58.62708333333333,62.609583333333326,57.02166666666667
2014-05-06,,42.787083333333335,49.78739130434783,52.50125,48.358574879227056
2014-05-07,,51.19708333333333,55.814166666666665,59.00375,55.33833333333333
2014-05-08,,36.924166666666665,41.245416666666664,41.165416666666665,39.77833333333333
2014-05-09,,48.0025,50.302083333333336,53.14875,50.48444444444445
2014-05-10,,44.68666666666667,43.06666666666666,49.35,45.70111111111111
2014-05-11,,61.617916666666666,61.333333333333336,62.25375,61.73499999999999
2014-05-12,,46.39458333333334,46.445499999999996,52.01541666666666,48.28516666666666
2014-05-13,,48.49875,41.75958333333333,55.715,48.657777777777774
2014-05-14,,52.27458333333333,40.961666666666666,59.050526315789476,50.76225877192982
2014-05-15,,54.2775,50.25208333333333,72.18,58.903194444444445
2014-05-16,,55.913333333333334,49.9795,,52.946416666666664
2014-05-17,,62.081250000000004,62.24208333333333,,62.16166666666667
2014-05-18,,62.15291666666667,61.07541666666666,,61.61416666666666
2014-05-19,,64.34458333333333,66.87458333333333,106.35666666666667,79.19194444444445
2014-05-20,,62.76208333333333,55.93833333333333,75.67916666666666,64.79319444444444
2014-05-21,,53.562083333333334,32.086363636363636,65.405,50.351148989898995
2014-05-22,,59.842083333333335,58.2,71.82041666666667,63.2875
2014-05-23,,52.58166666666667,48.36227272727273,64.59708333333333,55.18034090909091
2014-05-24,,50.70541666666667,51.92875,59.884166666666665,54.17277777777778
2014-05-25,,62.85541666666666,58.718333333333334,66.24249999999999,62.605416666666656
2014-05-26,,57.56625,63.11083333333334,59.88333333333333,60.18680555555556
2014-05-27,,29.90625,34.20458333333333,38.233333333333334,34.11472222222222
2014-05-28,,18.943749999999998,15.993333333333332,22.642083333333332,19.193055555555556
2014-05-29,,24.872500000000002,32.81,26.110416666666666,27.930972222222223
2014-05-30,,49.32749999999999,52.037083333333335,50.91708333333333,50.760555555555555
2014-05-31,,68.795,53.85,71.17083333333333,64.60527777777777
2014-06-01,,78.66708333333334,59.33625,78.26041666666667,72.08791666666667
2014-06-02,,66.92791666666666,65.74125,72.27291666666666,68.31402777777777
2014-06-03,,40.37083333333333,33.464999999999996,49.53875,41.12486111111111
2014-06-04,,29.424166666666668,34.57458333333333,36.45583333333334,33.484861111111115
2014-06-05,,46.63625,42.21875,52.56875,47.14124999999999
2014-06-06,,57.57416666666666,52.15375,66.82083333333334,58.84958333333333
2014-06-07,,79.03875000000001,67.85541666666667,84.14625,77.01347222222222
2014-06-08,,73.96375,67.33916666666666,74.56583333333333,71.95625
2014-06-09,,72.17875,62.21666666666667,76.67708333333333,70.3575
2014-06-10,,49.19583333333333,41.51541666666667,50.88333333333333,47.19819444444445
2014-06-11,,49.35458333333333,36.456250000000004,55.43608695652174,47.082306763285025
2014-06-12,,53.30916666666667,51.40416666666667,61.80782608695652,55.507053140096616
2014-06-13,,60.78125,38.787083333333335,63.12086956521739,54.229734299516906
2014-06-14,,67.8075,58.411249999999995,70.46391304347826,65.56088768115943
2014-06-15,,71.40583333333333,65.67541666666666,72.86041666666667,69.98055555555555
2014-06-16,,52.9045,38.80083333333334,56.01499999999999,49.240111111111105
2014-06-17,,69.82499999999999,49.08909090909091,66.4908695652174,61.8016534914361
2014-06-18,,30.202499999999997,30.967083333333335,38.19826086956522,33.12261473429952
2014-06-19,,45.84,31.78,41.11291666666667,39.57763888888889
2014-06-20,,,31.442083333333333,38.94541666666667,35.19375
2014-06-21,,,44.8225,53.51291666666666,49.16770833333333
2014-06-22,,,37.79958333333334,49.84869565217391,43.82413949275362
2014-06-23,,,34.12291666666667,43.77875,38.950833333333335
2014-06-24,,64.49444444444445,44.755833333333335,51.65166666666667,53.63398148148149
2014-06-25,,61.94708333333333,50.79416666666666,65.48347826086956,59.40824275362318
2014-06-26,,68.90625,52.82583333333333,69.62608695652175,63.786056763285025
2014-06-27,,41.445454545454545,41.752272727272725,52.04291666666666,45.08021464646464
2014-06-28,,43.559583333333336,36.1025,46.95458333333334,42.205555555555556
2014-06-29,,68.09041666666667,57.9675,70.51173913043478,65.52321859903383
2014-06-30,,55.39208333333334,40.33375,58.35826086956522,51.36136473429952
2014-07-01,,48.17666666666667,33.722500000000004,54.42083333333333,45.44
2014-07-02,,46.23333333333333,33.125217391304346,52.335,43.89785024154589
2014-07-03,,77.03923076923077,50.971666666666664,74.09125,67.36738247863248
2014-07-04,,63.72291666666666,55.71318181818182,81.31304347826087,66.91638065436979
2014-07-05,,39.38291666666667,38.53636363636363,44.9975,40.9722601010101
2014-07-06,,35.73041666666666,34.19916666666666,38.35217391304348,36.0939190821256
2014-07-07,,45.29416666666666,38.16318181818182,50.046956521739126,44.50143500219587
2014-07-08,,45.52166666666667,40.24333333333333,48.85130434782609,44.87210144927536
2014-07-09,,54.5975,49.979565217391304,59.630434782608695,54.735833333333325
2014-07-10,,61.52333333333333,50.38545454545454,66.09333333333333,59.3340404040404
2014-07-11,,59.72666666666667,50.94772727272727,62.22304347826088,57.632479139218276
2014-07-12,,87.08125,73.75454545454545,87.02521739130434,82.62033761528328
2014-07-13,,55.197916666666664,46.39260869565217,59.125652173913046,53.572059178743956
2014-07-14,,43.069583333333334,38.073478260869564,49.70130434782609,43.614788647343
2014-07-15,,29.635,20.45625,34.03434782608696,28.041865942028988
2014-07-16,,49.26833333333334,40.763333333333335,55.93260869565218,48.654758454106286
2014-07-17,,60.3425,52.975,72.52181818181818,61.946439393939386
2014-07-18,,104.15916666666668,102.9225,115.4491304347826,107.51026570048309
2014-07-19,,98.28291666666667,98.24208333333333,114.15545454545455,103.5601515151515
2014-07-20,,89.79625,68.09791666666666,83.77000000000001,80.55472222222222
2014-07-21,,71.64791666666666,54.24791666666667,80.2405,68.7121111111111
2014-07-22,,73.0975,71.13666666666667,72.82727272727273,72.35381313131313
2014-07-23,,76.04958333333333,71.95666666666666,77.92318181818182,75.3098106060606
2014-07-24,,70.87791666666666,69.5675,72.46181818181819,70.96907828282828
2014-07-25,,65.02208333333333,56.820454545454545,61.88086956521739,61.24113581466842
2014-07-26,,60.668749999999996,50.54291666666666,67.51304347826087,59.574903381642514
2014-07-27,,90.16791666666667,77.93166666666667,68.415,78.83819444444445
2014-07-28,,67.8725,67.26833333333333,65.78857142857143,66.97646825396825
2014-07-29,,69.31291666666667,68.73636363636363,76.22058823529412,71.4232895127748
2014-07-30,,54.94291666666667,41.315416666666664,44.955263157894734,47.07119883040935
2014-07-31,,61.63833333333333,39.86416666666667,44.82130434782609,48.774601449275366
2014-08-01,,62.56875,45.442727272727275,61.167857142857144,56.39311147186148
2014-08-02,,69.12583333333333,65.90166666666666,52.13173913043478,62.38641304347825
2014-08-03,,56.5225,45.4625,37.64782608695652,46.54427536231884
2014-08-04,,56.197916666666664,40.32375,36.31217391304347,44.27794685990338
2014-08-05,,43.98,33.159565217391304,26.165000000000003,34.43485507246377
2014-08-06,,31.5675,39.27125,25.130434782608695,31.989728260869565
2014-08-07,,33.72083333333333,35.50208333333333,21.427391304347825,30.216769323671496
2014-08-08,,37.92916666666667,48.290416666666665,26.52391304347826,37.5811654589372
2014-08-09,,54.72083333333333,52.77,39.28695652173913,48.92592995169082
2014-08-10,,41.275,43.77,27.565,37.53666666666667
2014-08-11,,46.63291666666667,42.339090909090906,29.48086956521739,39.48429238032499
2014-08-12,,49.94833333333333,45.931739130434785,32.46217391304348,42.780748792270536
2014-08-13,,43.29624999999999,39.33541666666667,29.61913043478261,37.416932367149755
2014-08-14,,42.48375,35.572916666666664,25.250434782608696,34.435700483091786
2014-08-15,,41.26625,34.2575,23.807391304347828,33.11038043478261
2014-08-16,,53.08208333333334,49.16958333333333,31.95173913043478,44.73446859903382
2014-08-17,,53.29458333333333,48.66791666666666,31.480434782608693,44.48097826086956
2014-08-18,,43.24583333333334,40.912083333333335,22.659583333333334,35.60583333333333
2014-08-19,,37.5,36.29208333333333,19.870434782608694,31.220839371980674
2014-08-20,,32.724583333333335,27.954166666666666,28.911739130434785,29.863496376811597
2014-08-21,,38.98458333333333,26.85875,45.31608695652174,37.05314009661836
2014-08-22,,34.80083333333334,30.097,40.530833333333334,35.14288888888889
2014-08-23,,44.63166666666667,37.242916666666666,48.58565217391305,43.48674516908213
2014-08-24,,47.13999999999999,39.42166666666667,50.24130434782609,45.60099033816425
2014-08-25,,21.37291666666667,25.94125,27.073913043478264,24.79602657004831
2014-08-26,,27.8075,34.55375,29.241304347826084,30.534184782608694
2014-08-27,,41.06166666666667,46.33409090909091,46.66391304347826,44.686556873078615
2014-08-28,,23.70875,24.052916666666665,31.010434782608694,26.25736714975845
2014-08-29,,38.589999999999996,36.057916666666664,45.13434782608695,39.92742149758454
2014-08-30,,37.77,37.36083333333333,42.05782608695652,39.06288647342995
2014-08-31,,39.04666666666667,33.927083333333336,41.829565217391306,38.26777173913043
2014-09-01,,30.002916666666668,22.719583333333333,33.624782608695654,28.782427536231882
2014-09-02,,40.81791666666667,41.19166666666667,41.15347826086956,41.0543538647343
2014-09-03,,40.97125,38.485416666666666,42.606086956521736,40.6875845410628
2014-09-04,,43.600833333333334,43.42791666666667,46.71347826086957,44.58074275362319
2014-09-05,,24.01375,22.505,30.651818181818182,25.723522727272726
2014-09-06,,30.04041666666667,28.274583333333336,34.263043478260876,30.85934782608696
2014-09-07,,63.032916666666665,50.997083333333336,63.087391304347825,59.03913043478261
2014-09-08,,36.78375,25.864545454545453,42.17913043478261,34.94247529644269
2014-09-09,,38.89277777777778,21.304583333333333,36.81217391304348,32.336511674718196
2014-09-10,,43.36666666666667,34.03458333333334,46.80217391304348,41.401141304347824
2014-09-11,,41.86958333333333,43.63791666666666,47.88782608695652,44.46510869565217
2014-09-12,,46.79541666666666,51.7175,49.08565217391305,49.1995229468599
2014-09-13,,55.314166666666665,63.094166666666666,60.917391304347824,59.77524154589372
2014-09-14,,40.80625,44.96083333333333,42.33863636363637,42.701906565656564
2014-09-15,,35.46947368421053,34.24166666666667,36.93727272727273,35.54947102604998
2014-09-16,,32.00727272727273,21.15625,24.888181818181817,26.017234848484847
2014-09-17,,37.88,42.224545454545456,42.61772727272727,40.90742424242424
2014-09-18,,33.712380952380954,39.015,42.26318181818181,38.33018759018759
2014-09-19,,23.351999999999997,22.558333333333334,24.258260869565216,23.38953140096618
2014-09-20,,60.15785714285715,31.525833333333335,44.22565217391304,45.303114216701175
2014-09-21,,56.57,59.01583333333334,70.83391304347826,62.139915458937196
2014-09-22,,43.7125,42.51708333333333,53.80173913043478,46.677107487922704
2014-09-23,,19.937826086956523,14.055,29.13782608695652,21.043550724637683
2014-09-24,,14.385217391304348,18.055,22.18173913043478,18.207318840579706
2014-09-25,,29.842173913043478,34.06583333333334,35.477391304347826,33.12846618357488
2014-09-26,,30.755000000000003,18.61375,19.522173913043478,22.963641304347828
2014-09-27,,16.358571428571427,21.152083333333334,20.149565217391306,19.220073326432022
2014-09-28,,9.079166666666667,20.252083333333335,16.671739130434784,15.334329710144928
2014-09-29,,1.8687500000000001,5.932916666666666,7.776521739130434,5.192729468599033
2014-09-30,,19.61090909090909,18.695833333333333,29.06,22.455580808080807
2014-10-01,,4.519523809523809,11.845833333333333,15.12217391304348,10.495843685300207
2014-10-02,,15.208333333333334,20.651666666666667,23.94173913043478,19.93391304347826
2014-10-03,,18.299230769230768,15.73913043478261,18.28,17.439453734671126
2014-10-04,,27.618750000000002,36.05083333333334,38.15130434782609,33.940295893719814
2014-10-05,,53.92416666666667,51.567499999999995,55.48173913043478,53.65780193236716
2014-10-06,,13.176363636363636,21.985,19.72,18.293787878787878
2014-10-07,,32.609545454545454,33.49041666666667,40.76260869565217,35.620856938954766
2014-10-08,,20.294090909090908,24.50208333333333,26.09173913043478,23.62930445761968
2014-10-09,,21.67833333333333,24.401666666666667,31.01782608695652,25.69927536231884
2014-10-10,,13.547727272727274,14.473333333333334,21.468695652173913,16.496585419411506
2014-10-11,,0.23541666666666658,8.755,6.376086956521739,5.122167874396135
2014-10-12,,15.301250000000001,24.067916666666665,22.272608695652174,20.54725845410628
2014-10-13,,15.24125,20.95208333333333,24.753478260869567,20.3156038647343
2014-10-14,,16.714782608695653,25.167083333333334,23.746956521739133,21.87627415458937
2014-10-15,,15.007727272727273,20.83791666666667,22.98478260869565,19.61014218269653
2014-10-16,,15.771739130434783,20.721818181818183,24.96478260869565,20.486113306982872
2014-10-17,,6.857916666666667,11.999166666666667,11.8295,10.228861111111112
2014-10-18,,22.765,28.209999999999997,29.912608695652175,26.96253623188406
2014-10-19,,33.18541666666667,35.37,39.08347826086956,35.879631642512074
2014-10-20,,32.66318181818182,39.689166666666665,41.31608695652174,37.88947848045674
2014-10-21,,35.915,41.112500000000004,41.62347826086957,39.550326086956524
2014-10-22,,45.71454545454546,44.540416666666665,50.34318181818182,46.866047979797976
2014-10-23,,9.111363636363636,11.358333333333334,15.42304347826087,11.964246815985947
2014-10-24,,12.607083333333334,14.215833333333334,18.166521739130435,14.996479468599034
2014-10-25,,15.879583333333334,19.47125,25.20681818181818,20.185883838383837
2014-10-26,,15.425,21.279166666666665,29.46,22.05472222222222
2014-10-27,,9.461818181818181,14.808333333333332,17.981304347826086,14.083818620992531
2014-10-28,,3.2125,5.1025,3.8625000000000003,4.059166666666667
2014-10-29,,7.165,23.841250000000002,9.068333333333333,13.358194444444445
2014-10-30,,-0.6299999999999999,3.785416666666667,0.3852173913043478,1.180211352657005
2014-10-31,,0.6520833333333333,3.563333333333333,2.6149999999999998,2.2768055555555553
2014-11-01,,6.920833333333333,10.807727272727274,10.666666666666666,9.46507575757576
2014-11-02,,30.226249999999997,29.2,34.630833333333335,31.35236111111111
2014-11-03,,39.60826086956522,38.471250000000005,48.44315789473684,42.17422292143402
2014-11-04,,15.424999999999999,16.513749999999998,22.10666666666667,18.015138888888888
2014-11-05,,-1.04625,1.6975,0.09208333333333334,0.2477777777777778
2014-11-06,,2.1054166666666667,3.5225000000000004,5.1987499999999995,3.6088888888888895
2014-11-07,,18.50761904761905,24.08791666666667,23.898260869565217,22.164598861283647
2014-11-08,,31.942083333333333,34.6725,37.63,34.748194444444444
2014-11-09,,17.412916666666664,25.155652173913044,20.1,20.889522946859902
2014-11-10,,13.927083333333334,15.1025,21.092499999999998,16.707361111111112
2014-11-11,,6.158695652173913,13.897083333333333,8.990434782608697,9.682071256038647
2014-11-12,,1.2291666666666667,4.306666666666667,2.2808333333333333,2.6055555555555556
2014-11-13,,1.0504166666666668,5.3125,3.0979166666666664,3.153611111111111
2014-11-14,,3.623333333333333,9.087916666666667,6.5183333333333335,6.409861111111112
2014-11-15,,4.436521739130434,7.397916666666667,9.616521739130436,7.150320048309179
2014-11-16,,11.76375,12.884166666666667,19.217916666666667,14.621944444444445
2014-11-17,,11.418750000000001,17.675416666666667,15.485833333333332,14.86
2014-11-18,,3.5004166666666667,9.832857142857144,5.516249999999999,6.283174603174603
2014-11-19,,2.359565217391304,6.579545454545454,3.6008695652173914,4.179993412384717
2014-11-20,,4.596666666666667,14.236666666666666,8.05625,8.963194444444445
2014-11-21,,5.547499999999999,11.900833333333333,8.19125,8.546527777777778
2014-11-22,,0.85875,3.5904166666666666,1.9000000000000001,2.116388888888889
2014-11-23,,6.383913043478262,9.035416666666666,8.207391304347825,7.875573671497584
2014-11-24,,19.1675,19.596363636363638,24.581666666666667,21.11517676767677
2014-11-25,,9.094583333333334,10.284583333333332,10.163333333333332,9.847499999999998
2014-11-26,,6.666250000000001,11.762083333333335,8.047916666666667,8.825416666666667
2014-11-27,,-0.5334782608695652,1.695,-0.00521739130434784,0.3854347826086957
2014-11-28,,1.2679166666666666,5.03875,2.5970833333333334,2.967916666666667
2014-11-29,,3.112083333333333,7.041250000000001,4.58,4.911111111111111
2014-11-30,,0.19124999999999995,2.1029166666666668,0.7254166666666667,1.006527777777778
2014-12-01,,4.774545454545454,10.478333333333333,5.772173913043478,7.0083509003074225
2014-12-02,,3.1766666666666663,6.44,4.099166666666666,4.571944444444444
2014-12-03,,10.446250000000001,17.847916666666666,12.185833333333335,13.493333333333334
2014-12-04,,2.3375,5.538333333333333,2.8904166666666664,3.5887499999999997
2014-12-05,,-0.3721739130434783,1.95125,0.01695652173913043,0.5320108695652174
2014-12-06,,13.647916666666667,15.28,18.465833333333332,15.797916666666666
2014-12-07,,17.68,25.105416666666667,25.596666666666664,22.794027777777774
2014-12-08,,16.83375,18.047083333333333,23.581666666666667,19.487499999999997
2014-12-09,,5.586363636363637,7.894166666666666,9.7035,7.728010101010102
2014-12-10,,31.373333333333335,36.82958333333333,38.312083333333334,35.505
2014-12-11,,40.66625,50.464166666666664,46.252916666666664,45.794444444444444
2014-12-12,,45.56916666666667,49.98333333333333,50.67916666666667,48.74388888888888
2014-12-13,,15.386086956521739,16.970416666666665,18.999565217391304,17.11868961352657
2014-12-14,,6.760416666666667,8.405,9.310416666666667,8.158611111111112
2014-12-15,,18.440833333333334,22.367500000000003,22.08791666666667,20.96541666666667
2014-12-16,,12.8375,19.033636363636365,19.245416666666667,17.038851010101013
2014-12-17,,14.540434782608695,20.30875,20.027391304347827,18.292192028985507
2014-12-18,,29.137391304347826,31.120833333333334,30.336250000000003,30.198158212560386
